position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
34,Marvel vs. Capcom: Clash of Super Heroes,DC,Capcom  ,Capcom  ,N/A  ,8.5  ,N/A  ,N/A,0.10m,N/A,N/A,0.10m,N/A,07th Oct 99  ,N/A
35,"Sakura Wars 2: Kimi, Shinitamou koto Nakare",DC,Sega  ,Overworks  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,N/A,N/A,0.10m,0.00m,21st Sep 00  ,N/A
36,Skies of Arcadia,DC,Sega  ,Overworks  ,N/A  ,9.2  ,N/A  ,N/A,0.09m,N/A,N/A,0.09m,N/A,13th Nov 00  ,N/A
37,Sega Bass Fishing,DC,Sega  ,Sega-AM1  ,N/A  ,N/A  ,N/A  ,N/A,0.09m,N/A,N/A,0.09m,0.00m,30th Sep 99  ,N/A
38,Derby Tsuku: Derby Uma o Tsukurou!,DC,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,0.08m,N/A,N/A,0.08m,0.00m,27th Jul 00  ,N/A
39,Godzilla Generations,DC,Sega  ,General Entertainment  ,N/A  ,3.2  ,N/A  ,N/A,0.08m,N/A,N/A,0.08m,0.00m,27th Nov 98  ,N/A
40,Sentimental Graffiti 2,DC,NEC Interchannel   ,NEC Interchannel  ,N/A  ,N/A  ,N/A  ,N/A,0.08m,N/A,N/A,0.08m,N/A,27th Jul 00  ,N/A
41,The King of Fighters: Evolution,DC,Agetec  ,SNK Corporation  ,N/A  ,7.6  ,N/A  ,N/A,0.07m,N/A,N/A,0.07m,0.00m,10th May 01  ,N/A
42,Crazy Taxi 2,DC,Sega  ,Hitmaker  ,N/A  ,8.3  ,N/A  ,N/A,0.07m,N/A,N/A,0.07m,N/A,28th May 01  ,N/A
43,July,DC,Fortyfive  ,Fortyfive  ,N/A  ,4.8  ,N/A  ,N/A,0.06m,N/A,N/A,0.06m,0.00m,27th Nov 98  ,N/A
44,Kanon,DC,NEC Interchannel   ,Key  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,N/A,N/A,0.06m,N/A,14th Sep 00  ,N/A
45,PenPen TriIceLon,DC,Infogrames  ,Team Land Ho!  ,N/A  ,5.8  ,N/A  ,N/A,0.06m,N/A,N/A,0.06m,0.00m,09th Sep 99  ,N/A
46,Jikkyou Powerful Pro Yakyuu DreamCast Edition,DC,Konami  ,Diamond Head  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,N/A,N/A,0.06m,N/A,30th Mar 00  ,N/A
