position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
65,Karate,2600,Unknown  ,Ultravision  ,N/A  ,N/A  ,N/A  ,N/A,0.47m,0.44m,0.03m,N/A,0.00m,01st Jan 80  ,N/A
66,Commando,2600,Activision  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,0.47m,0.44m,0.02m,N/A,0.00m,01st Jan 88  ,N/A
67,Circus Atari,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.46m,0.43m,0.03m,N/A,0.00m,01st Jan 78  ,N/A
68,Gremlins,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.46m,0.43m,0.03m,N/A,0.00m,01st Jan 84  ,N/A
69,Ghostbusters,2600,Activision  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.45m,0.42m,0.03m,N/A,0.00m,10th May 85  ,N/A
70,Phoenix,2600,Atari  ,Centuri  ,N/A  ,N/A  ,N/A  ,N/A,0.45m,0.42m,0.02m,N/A,0.00m,01st Jan 82  ,N/A
71,Maze Craze: A Game of Cops 'n Robbers,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.45m,0.42m,0.02m,N/A,0.00m,01st Jan 78  ,N/A
72,Defender II,2600,Atari  ,"Williams Electronic Games, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,0.45m,0.42m,0.02m,N/A,0.00m,01st Jan 88  ,N/A
73,Jawbreaker,2600,Tigervision  ,Tigervision  ,N/A  ,N/A  ,N/A  ,N/A,0.45m,0.42m,0.03m,N/A,0.00m,01st Jan 82  ,N/A
74,Super Breakout,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.44m,0.41m,0.03m,N/A,0.00m,01st Jan 78  ,N/A
75,Barnstorming,2600,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,0.43m,0.40m,0.02m,N/A,0.00m,01st Jan 82  ,N/A
76,Pengo,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.40m,0.38m,0.02m,N/A,0.00m,01st Jan 84  ,N/A
77,Mouse Trap,2600,Coleco  ,Coleco  ,N/A  ,N/A  ,N/A  ,N/A,0.40m,0.38m,0.02m,N/A,0.00m,01st Jan 82  ,N/A
78,Congo Bongo,2600,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,0.40m,0.37m,0.02m,N/A,0.00m,01st Jan 83  ,N/A
79,Bump 'n' Jump,2600,Mattel Interactive  ,Mattel  ,N/A  ,N/A  ,N/A  ,N/A,0.39m,0.37m,0.02m,N/A,0.00m,01st Jan 83  ,N/A
80,Laser Blast,2600,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,0.39m,0.37m,0.02m,N/A,0.00m,01st Mar 81  ,N/A
81,Airlock,2600,Data Age  ,Data Age  ,N/A  ,N/A  ,N/A  ,N/A,0.39m,0.36m,0.02m,N/A,0.00m,01st Jan 82  ,N/A
82,Hangman,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.38m,0.35m,0.02m,N/A,0.00m,01st Jan 78  ,N/A
83,Gravitar,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.38m,0.35m,0.02m,N/A,0.00m,01st Jan 83  ,N/A
84,Solaris,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.37m,0.35m,0.02m,N/A,0.00m,13th Jul 86  ,N/A
85,Dragonfire,2600,Imagic  ,Imagic  ,N/A  ,N/A  ,N/A  ,N/A,0.37m,0.35m,0.02m,N/A,0.00m,01st Jan 82  ,N/A
86,Frogs And Flies,2600,Mattel Interactive  ,Mattel  ,N/A  ,N/A  ,N/A  ,N/A,0.36m,0.33m,0.02m,N/A,0.00m,01st Jan 82  ,N/A
