position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
402,ACA NEOGEO REAL BOUT FATAL FURY SPECIAL,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Apr 18  ,05th Aug 18
403,ACA NEOGEO RIDING HERO,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Jun 18  ,05th Aug 18
404,ACA NEOGEO ROBO ARMY,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Oct 17  ,04th Apr 18
405,ACA NEOGEO SAMURAI SHODOWN,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jul 17  ,04th Apr 18
406,ACA NEOGEO SAMURAI SHODOWN II,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 18  ,28th Mar 18
407,ACA NEOGEO SAMURAI SHODOWN III,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Apr 18  ,05th Aug 18
408,ACA NEOGEO SAMURAI SHODOWN IV,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Apr 17  ,04th Apr 18
409,ACA NEOGEO SAMURAI SHODOWN V,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 18  ,05th Aug 18
410,ACA NEOGEO SENGOKU,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 17  ,04th Apr 18
411,ACA NEOGEO SENGOKU 2,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 18  ,28th Mar 18
