position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
560,Tony Hawk's Proving Ground,Wii,Activision  ,Page 44  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.22m,0.01m,N/A,0.02m,15th Oct 07  ,N/A
561,Big Beach Sports 2,Wii,THQ  ,Jet Black Games  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.11m,0.12m,N/A,0.03m,06th Jul 10  ,N/A
562,Avatar: The Last Airbender - The Burning Earth,Wii,THQ  ,THQ Australia  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.23m,0.00m,N/A,0.02m,16th Oct 07  ,N/A
563,Daisy Fuentes Pilates,Wii,Sega  ,Collision Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.17m,0.06m,N/A,0.02m,04th Aug 09  ,N/A
564,Karaoke Joysound Wii,Wii,Hudson Soft  ,Xing Inc.  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,N/A,N/A,0.25m,N/A,18th Dec 08  ,N/A
565,U-Sing: Girls Night,Wii,Mindscape  ,Mindscape Inc.  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,N/A,0.21m,N/A,0.04m,18th Jun 10  ,N/A
566,We Sing Pop!,Wii,Nordic Games  ,Le Cortex  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.05m,0.18m,N/A,0.02m,14th Dec 12  ,29th Oct 18
567,X-Men Origins: Wolverine,Wii,Activision  ,Raven Software  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.19m,0.04m,N/A,0.02m,01st May 09  ,N/A
568,Dood's Big Adventure,Wii,THQ  ,THQ Digital Phoenix  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.22m,0.01m,N/A,0.02m,14th Nov 10  ,N/A
569,Monster Hunter G,Wii,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,N/A,N/A,0.25m,N/A,23rd Apr 09  ,N/A
570,Racquet Sports,Wii,Ubisoft  ,Asobo Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.13m,0.09m,N/A,0.02m,09th Mar 10  ,N/A
571,Ultimate Band,Wii,Disney Interactive Studios  ,Fall Line Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.19m,0.03m,N/A,0.02m,18th Nov 08  ,N/A
572,Dancing With The Stars,Wii,Activision  ,Zoe Mode  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.22m,N/A,N/A,0.02m,23rd Oct 07  ,N/A
573,The Price Is Right 2010 Edition,Wii,Ubisoft  ,Ludia Inc.  ,3.0  ,N/A  ,N/A  ,N/A,0.24m,0.22m,N/A,N/A,0.02m,22nd Sep 09  ,N/A
574,Boogie SuperStar,Wii,Electronic Arts  ,EA Montreal  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.20m,0.02m,N/A,0.02m,14th Oct 08  ,N/A
575,Resident Evil Archives: Resident Evil Zero,Wii,Capcom  ,Capcom Production Studio 4  ,N/A  ,5.8  ,N/A  ,N/A,0.24m,0.13m,0.04m,0.06m,0.01m,01st Dec 09  ,N/A
576,Spider-Man: Shattered Dimensions,Wii,Activision  ,Beenox Studios  ,N/A  ,7.5  ,N/A  ,N/A,0.24m,0.12m,0.09m,N/A,0.02m,07th Sep 10  ,N/A
577,Nickelodeon Dance,Wii,2K Play  ,High Voltage Software  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.21m,0.01m,N/A,0.02m,08th Nov 11  ,N/A
578,Just Dance 2019,Wii,Ubisoft  ,Ubisoft Paris  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.10m,0.12m,N/A,0.02m,23rd Oct 18  ,28th Sep 18
579,PDC World Championship Darts 2008,Wii,O-Games  ,Mere Mortals  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.02m,0.21m,N/A,0.01m,16th Jun 09  ,N/A
580,We Love Golf!,Wii,Capcom  ,Camelot Software Planning  ,N/A  ,N/A  ,N/A  ,N/A,0.24m,0.19m,0.00m,0.03m,0.02m,15th Jul 08  ,N/A
581,Broken Sword: Shadow of the Templars - The Director's Cut,Wii,Ubisoft  ,Revolution Software  ,7.3  ,7.5  ,N/A  ,N/A,0.24m,0.11m,0.10m,N/A,0.02m,24th Mar 09  ,N/A
582,Prince of Persia: The Forgotten Sands,Wii,Ubisoft  ,Quebec City  ,N/A  ,7.5  ,N/A  ,N/A,0.24m,0.10m,0.11m,N/A,0.02m,18th May 10  ,N/A
583,Skylanders: SuperChargers Racing,Wii,Activision  ,Beenox  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.07m,0.15m,N/A,0.02m,20th Sep 15  ,06th Apr 18
584,Big Family Games,Wii,THQ  ,THQ  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,N/A,0.22m,N/A,0.02m,22nd May 09  ,N/A
585,Zumba Fitness: World Party,Wii,Majesco Entertainment  ,Zoe Mode  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.11m,0.11m,N/A,0.02m,05th Nov 13  ,01st Apr 18
586,The Lord of the Rings: Aragorn's Quest,Wii,Warner Bros. Interactive  ,Headstrong Games  ,N/A  ,6.4  ,N/A  ,N/A,0.23m,0.17m,0.05m,N/A,0.02m,14th Sep 10  ,N/A
587,Ashes Cricket 2009,Wii,Codemasters  ,Gusto Games  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,N/A,0.23m,N/A,0.01m,07th Aug 09  ,N/A
588,Megamind: Mega Team Unite,Wii,THQ  ,THQ Australia Studios Pty Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.15m,0.06m,N/A,0.02m,02nd Nov 10  ,N/A
589,Rock Band Track Pack Volume 1,Wii,MTV Games  ,Harmonix Music Systems  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.17m,0.04m,N/A,0.02m,15th Jul 08  ,N/A
590,Rock Band Track Pack Volume 2,Wii,MTV Games  ,Harmonix Music Systems  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.20m,0.02m,N/A,0.02m,17th Nov 08  ,N/A
591,Tony Hawk's Downhill Jam,Wii,Activision  ,Toys for Bob  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.21m,0.00m,N/A,0.02m,14th Nov 06  ,N/A
592,Looney Tunes: Acme Arsenal,Wii,Warner Bros. Interactive  ,Red Tribe  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.21m,0.01m,N/A,0.02m,09th Oct 07  ,N/A
593,M&M's Kart Racing,Wii,DSI Games  ,FrontLine Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.21m,N/A,N/A,0.02m,25th Oct 07  ,N/A
594,Family Fest presents: Movie Games,Wii,Ubisoft  ,Phoenix Games  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.21m,0.01m,N/A,0.02m,04th Nov 08  ,N/A
595,Hello Kitty Seasons,Wii,Zoo Games  ,Sanrio Digital  ,N/A  ,N/A  ,N/A  ,N/A,0.23m,0.15m,0.06m,N/A,0.02m,16th Nov 10  ,N/A
