position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
489,Hirake! Ponkikki,NES,Takara  ,Takara  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Apr 92  ,N/A
490,Hiryu no Ken II: Dragon no Tsubasa,NES,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jul 88  ,N/A
491,Hiryu no Ken III: 5 Nin no Ryuu Senshi,NES,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Jul 90  ,N/A
492,Hiryu no Ken Special: Fighting Wars,NES,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jun 91  ,N/A
493,Hokuto no Ken,NES,Toei Animation  ,Shouei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Aug 86  ,N/A
494,Hokuto no Ken 3: Shinseiki Souzou Seiken Retsuden,NES,Toei Animation  ,Shouei System  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Oct 89  ,N/A
495,Hokuto no Ken 4: Shichisei Hakenden: Hokuto Shinken no Kanata e,NES,Toei Animation  ,Shouei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 91  ,N/A
496,Hollywood Squares,NES,GameTek  ,Rare Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 89  ,N/A
497,Home Alone,NES,THQ  ,Bethesda Softworks  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 91  ,N/A
498,Home Alone 2: Lost in New York,NES,THQ  ,Imagineering Inc  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 92  ,N/A
499,Hon Shogi: Naitou Kudan Shogi Hiden,NES,Seta Corporation  ,Random House  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Aug 85  ,N/A
500,Honoo no Doukyuuji: Dodge Danpei,NES,Sunsoft  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 92  ,N/A
501,Honoo no Doukyuuji: Dodge Danpei 2,NES,Sunsoft  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Mar 93  ,N/A
502,Hook,NES,Sony Imagesoft  ,Ocean  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 92  ,N/A
503,Hoops,NES,Jaleco  ,Jaleco Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 89  ,N/A
