position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
1073,TETRA's Escape,PSV,Unknown  ,ABX Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,24th Jul 18
1074,The Bard's Tale: Remastered and Resnarkled,PSV,Unknown  ,InXile Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Jul 18
1075,Titan Attacks!,PSV,Unknown  ,Puppy Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,22nd Feb 18
1076,Tokyo Jungle Mobile,PSV,Sony Computer Entertainment  ,SCE Japan Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Jul 13  ,17th Nov 18
1077,Touhou Kobuto V: Burst Battle,PSV,Unknown  ,CUBETYPE  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Feb 19
1078,Twin Breaker: A Sacred Symbols Adventure,PSV,Lillymo Games Inc  ,Lillymo Games Inc  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Mar 20  ,13th Feb 20
1079,Utawarerumono: Prelude to the Fallen,PSV,NIS America  ,Aqua Plus  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th May 20  ,02nd May 20
1080,Variable Barricade,PSV,Idea Factory  ,Otomate  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Apr 19  ,31st Mar 19
1081,Vasara Collection,PSV,QUByte Interactive  ,QUByte Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,09th Aug 19
1082,War Theatre,PSV,Arcade Distillery  ,Arcade Distillery  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Mar 19  ,04th Apr 19
1083,World End Syndrome,PSV,Arc System Works  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 18  ,03rd Apr 19
1084,Worms Revolution,PSV,Unknown  ,Team17  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,26th Jan 21
1085,Xenon Valkyrie+,PSV,COWCAT  ,Diabolical Mind  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 17  ,01st Apr 19
