position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
1044,Tenryu Genchiro no Pro Wrestling Revolution: WAR - Wrestle and Romance,SNES,Jaleco  ,Jaleco Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 94  ,N/A
1045,Terminator 2 Judgment Day,SNES,Acclaim Entertainment  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1046,Terminator 2: Judgment Day,SNES,LJN  ,Bits Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 93  ,N/A
1047,Tetris & Dr. Mario,SNES,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1048,Tetris 2,SNES,Nintendo  ,Bullet Proof Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 94  ,N/A
1049,The 7th Saga,SNES,Enix  ,Produce!  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 93  ,N/A
1050,The Addams Family,SNES,Ocean  ,Ocean  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 92  ,N/A
1051,The Addams Family: Pugsley's Scavenger Hunt,SNES,Ocean  ,Enigma Variations  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 93  ,N/A
1052,The Adventure Of Hourai High School!: Tenkousei Scramble,SNES,J-Wing  ,Dynamite  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Apr 96  ,N/A
1053,The Adventures of Batman & Robin,SNES,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 94  ,N/A
1054,The Adventures of Dr. Franken,SNES,DTMC  ,"MotiveTime, Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 93  ,N/A
1055,The Adventures of Kid Kleets,SNES,Ocean  ,Krisalis Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 94  ,N/A
1056,The Adventures of Rocky and Bullwinkle and Friends,SNES,THQ  ,Imagineering Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 93  ,N/A
1057,The Blue Crystal Rod,SNES,Namco  ,Game Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Mar 04  ,N/A
1058,The Blues Brothers,SNES,Titus  ,Titus Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 93  ,N/A
1059,The Brainies,SNES,Titus  ,Atreid Concept SA  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 96  ,N/A
1060,The Chessmaster,SNES,Mindscape  ,Software Toolworks  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 91  ,N/A
1061,The Combatribes,SNES,Technos Japan Corporation  ,Technos Japan Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 93  ,N/A
1062,The Death and Return of Superman,SNES,Sunsoft  ,Blizzard Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 94  ,N/A
1063,The Flintstones,SNES,Ocean  ,Ocean  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 95  ,N/A
1064,The Flintstones: The Treasure of Sierra Madrock,SNES,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 94  ,N/A
1065,The Great Battle II: Last Fighter Twin,SNES,Banpresto  ,Banpresto  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Mar 92  ,N/A
1066,The Great Battle III,SNES,Banpresto  ,Banpresto  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Mar 93  ,N/A
1067,The Great Battle IV,SNES,Banpresto  ,Banpresto  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 94  ,N/A
1068,The Great Battle V,SNES,Banpresto  ,Banpresto  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 95  ,N/A
1069,The Great Circus Mystery Starring Mickey & Minnie,SNES,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1070,The Great Waldo Search,SNES,THQ  ,Radiance  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 93  ,N/A
1071,The Heian Fuuunden,SNES,KSS  ,Natsume  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 95  ,N/A
1072,The Humans,SNES,GameTek  ,GameTek  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
1073,The Hunt for Red October,SNES,Hi Tech Expressions  ,RSP  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
1074,The Ignition Factor,SNES,Jaleco  ,Jaleco Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
1075,The Incredible Crash Dummies,SNES,LJN  ,Gray Matter  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 93  ,N/A
1076,The Incredible Hulk,SNES,U.S. Gold  ,Probe Entertainment Limited  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 94  ,N/A
1077,The Irem Skins Game,SNES,Irem Software Engineering  ,Irem Software Engineering  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 92  ,N/A
1078,The Itchy & Scratchy Game,SNES,Acclaim Entertainment  ,Bits Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 95  ,N/A
1079,The Jetsons: Invasion of the Planet Pirates,SNES,Taito  ,Sting  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 94  ,N/A
1080,The Lawnmower Man,SNES,THQ  ,SCi  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
1081,The Lost Vikings,SNES,Interplay  ,Silicon & Synapse  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 93  ,N/A
1082,The Mask,SNES,Black Pearl  ,Black Pearl  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 95  ,N/A
1083,The Miracle Piano Teaching System,SNES,Software Toolworks  ,The Software Toolworks  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,N/A
1084,The Monopoly Game 2,SNES,Tomy Corporation  ,Tomcat System  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 95  ,N/A
1085,The Pagemaster,SNES,Fox Interactive  ,Probe Entertainment Limited  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 94  ,N/A
1086,The Peace Keepers,SNES,Jaleco  ,Jaleco Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1087,The Pirates of Dark Water,SNES,Sunsoft  ,Iguana Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1088,The Ren & Stimpy Show: Fire Dogs,SNES,THQ  ,Argonaut Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 94  ,N/A
1089,The Ren & Stimpy Show: Time Warp,SNES,THQ  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 94  ,N/A
1090,The Ren & Stimpy Show: Veediots!,SNES,THQ  ,Gray Matter  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 93  ,N/A
1091,The Ren & Stimpy Show: Buckaroo$!,SNES,THQ  ,Imagineering Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 95  ,N/A
1092,The Rocketeer,SNES,IGS  ,NovaLogic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st May 92  ,N/A
1093,The Simpsons: Bart's Nightmare,SNES,Acclaim Entertainment  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 92  ,N/A
1094,The Smurfs,SNES,Infogrames  ,Infogrames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1095,The Smurfs Travel The World,SNES,Infogrames  ,Virtual Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1096,The Super Aquatic Games starring The Aquabats,SNES,Seika   ,Millenium Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 93  ,N/A
1097,The Terminator,SNES,Mindscape  ,Mindscape Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 93  ,N/A
1098,The Tick,SNES,Fox Interactive  ,Fox  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 94  ,N/A
1099,The Twisted Tales of Spike McFang,SNES,Bullet Proof Software  ,RED Company  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 94  ,N/A
1100,The Wizard of Oz,SNES,Seta Corporation  ,Seta Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
1101,Theme Park,SNES,Ocean  ,Bullfrog Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Nov 96  ,N/A
1102,Thomas the Tank Engine & Friends,SNES,THQ  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
1103,Thoroughbred Breeder III,SNES,Hect  ,Hector  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Oct 96  ,N/A
1104,Thunder Spirits,SNES,Seika   ,Toshiba EMI  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 92  ,N/A
1105,Tin Star,SNES,Nintendo  ,Software Creations  ,N/A  ,7.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 94  ,N/A
1106,Tintin in Tibet,SNES,Infogrames  ,Infogrames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Dec 95  ,N/A
1107,Tintin: Prisoners of the Sun,SNES,Infogrames  ,Infogrames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97  ,N/A
1108,Tiny Toon Adventures: Buster Busts Loose!,SNES,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 93  ,N/A
1109,Tiny Toon Adventures: Wacky Sports Challenge,SNES,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 94  ,N/A
1110,TNN Bass Tournament of Champions,SNES,ASC Games  ,Gaps  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 94  ,N/A
1111,Todd McFarlane's Spawn: The Video Game,SNES,Acclaim Entertainment  ,Ukiyotei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 95  ,N/A
1112,Tokimeki Memorial: Densetsu no Ki no Shita de,SNES,Konami  ,KCEO  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Feb 96  ,N/A
1113,Tokoro's Mahjong,SNES,Victory Lap Games  ,Syscom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Sep 94  ,N/A
1114,Tom & Jerry,SNES,Hi Tech Expressions  ,Riedel Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 93  ,N/A
1115,Tony Meola's Sidekicks Soccer,SNES,Electro Brain  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 93  ,N/A
1116,Top Gear,SNES,Majesco  ,Gremlin Graphics  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 92  ,N/A
1117,Top Gear 2,SNES,Kemco  ,Kemco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 93  ,N/A
1118,Top Gear 3000,SNES,Kemco  ,Gremlin Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 95  ,N/A
1119,Total Carnage,SNES,Malibu Games  ,Black Pearl  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 93  ,N/A
1120,Toy Story,SNES,Capcom  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 96  ,N/A
1121,Toy Story CD-ROM Sampler,SNES,Malibu Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1122,Troddlers,SNES,Seika   ,Atod  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 93  ,N/A
1123,Troy Aikman NFL Football,SNES,Tradewest  ,Leland Interactive Media  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 94  ,N/A
1124,True Lies,SNES,LJN  ,Beam Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 95  ,N/A
1125,Tuff E Nuff,SNES,Jaleco  ,Jaleco Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 93  ,N/A
1126,Turn and Burn: No-Fly Zone,SNES,Absolute Entertainment  ,Imagineering Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 94  ,N/A
1127,Uchuu no Kishi: Tekkaman Blade,SNES,Bec  ,Bec  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jul 93  ,N/A
1128,Uchuu Race: Astro Go! Go!,SNES,Meldac  ,Kaze  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 94  ,N/A
1129,Ugoku E Ver. 2.0: Aryol,SNES,Altron  ,Altron  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Aug 94  ,N/A
1130,Ultima: Runes of Virtue II,SNES,Electronic Arts  ,"Origin Systems, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 94  ,N/A
1131,Ultima: The False Prophet,SNES,FCI  ,Infinity  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
1132,Ultimate Fighter,SNES,Culture Brain  ,Culture Brain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 94  ,N/A
1133,Ultimate Mortal Kombat 3,SNES,Midway Games  ,Avalanche Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 96  ,N/A
1134,Ultraman,SNES,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 91  ,N/A
1135,Umihara Kawase,SNES,TNN  ,TNN  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Dec 94  ,N/A
1136,Uncharted Waters,SNES,KOEI  ,Koei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
1137,Uncharted Waters: New Horizons,SNES,Tecmo Koei  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Oct 94  ,N/A
1138,Undercover Cops,SNES,Unknown  ,Irem Software Engineering  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,N/A
1139,Uniracers,SNES,Nintendo  ,DMA Design  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 94  ,N/A
1140,Urban Strike,SNES,Black Pearl  ,Solid Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 95  ,N/A
1141,Utopia: The Creation of a Nation,SNES,Jaleco  ,Gremlin Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 93  ,N/A
1142,Vegas Stakes,SNES,Nintendo  ,HAL Laboratory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
1143,Virtual Bart,SNES,Acclaim Entertainment  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 94  ,N/A
1144,Vortex,SNES,Electro Brain  ,Argonaut Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 94  ,N/A
1145,Wagyan Paradise,SNES,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Dec 94  ,N/A
1146,Walt Disney's The Jungle Book,SNES,Virgin Interactive  ,Virgin Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 94  ,N/A
1147,Wario's Woods,SNES,Nintendo  ,Intelligent Systems  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 93  ,N/A
1148,Warlock,SNES,Acclaim Entertainment  ,Realtime Associates  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1149,WarpSpeed,SNES,Accolade  ,Accolade  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 92  ,N/A
1150,Waterworld,SNES,Ocean  ,Ocean  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
1151,Wayne's World,SNES,THQ  ,Gray Matter  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 93  ,N/A
1152,We're Back! A Dinosaur's Story,SNES,Hi Tech Expressions  ,Visual Concepts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 93  ,N/A
1153,WeaponLord,SNES,Namco  ,Visual Concepts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 95  ,N/A
1154,Wedding Peach,SNES,KSS  ,KSS  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 95  ,N/A
1155,Wheel of Fortune,SNES,GameTek  ,"Imagitec Design, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 92  ,N/A
1156,Wheel of Fortune: Deluxe Edition,SNES,GameTek  ,"Imagitec Design, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 94  ,N/A
1157,Where in the World is Carmen Sandiego?,SNES,Hi Tech Expressions  ,EA Canada  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 93  ,N/A
1158,Whirlo,SNES,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
1159,Wicked 18,SNES,Bullet Proof Software  ,Tikipod  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 93  ,N/A
1160,Wild Guns,SNES,Natsume  ,Natsume  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1161,Wild Snake,SNES,Spectrum Holobyte  ,Manley and Associates Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 94  ,N/A
1162,Williams Arcade's Greatest Hits,SNES,Midway Games  ,Digital Eclipse  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 96  ,N/A
1163,Wing Commander,SNES,Mindscape  ,Origin Systems  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 92  ,N/A
1164,Wing Commander: The Secret Missions,SNES,Origin Systems  ,Origin Systems  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Mar 93  ,N/A
1165,Wings 2: Aces High,SNES,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 92  ,N/A
1166,Winning Post 2: Program '96,SNES,KOEI  ,Koei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 96  ,N/A
1167,Winter Olympic Games: Lillehammer '94,SNES,U.S. Gold  ,Tiertex Design Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 94  ,N/A
1168,Wizardry Gaiden IV: Throb of the Demon's Heart,SNES,ASCII Entertainment  ,Access  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Sep 96  ,N/A
1169,Wizardry I-II-III: Story of Llylgamyn,SNES,Media Factory  ,Sir-Tech Software Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 99  ,N/A
1170,Wizardry V: Heart of the Maelstrom,SNES,Capcom  ,Game Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 94  ,N/A
1171,Wolfchild,SNES,Virgin Interactive  ,Core Design Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 93  ,N/A
1172,Wolfenstein 3-D,SNES,Imagineer  ,Imagineer  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1173,Wolverine: Adamantium Rage,SNES,LJN  ,Bits Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1174,Wordtris,SNES,Spectrum Holobyte  ,Sphere  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 92  ,N/A
1175,World Class Rugby,SNES,Imagineer  ,Denton Designs  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
1176,World Cup USA 94,SNES,U.S. Gold  ,Tiertex Design Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 94  ,N/A
1177,World Heroes,SNES,Sunsoft  ,SunSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 93  ,N/A
1178,World Heroes 2,SNES,Takara  ,Saurus  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 94  ,N/A
1179,World League Soccer,SNES,Unknown  ,Anco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
1180,Worms,SNES,Ocean  ,EastPoint  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 96  ,N/A
1181,Wrecking Crew '98,SNES,Nintendo  ,Pax Softonica  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd May 98  ,N/A
1182,WWF Raw (1994),SNES,Acclaim Entertainment  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Apr 94  ,06th Jan 18
1183,WWF Royal Rumble,SNES,LJN  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 93  ,N/A
1184,WWF Super Wrestlemania,SNES,LJN  ,Sculptured Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
1185,WWF WrestleMania: The Arcade Game,SNES,Acclaim Entertainment  ,Sculptured Software  ,N/A  ,3.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 95  ,N/A
1186,X-Kaliber 2097,SNES,Activision  ,fupac  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
1187,X-Men: Mutant Apocalypse,SNES,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jan 95  ,N/A
1188,X-Zone,SNES,Kemco  ,Kemco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
1189,Xak: The Art of Visual Stage,SNES,Sunsoft  ,Micro Cabin  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Feb 93  ,N/A
1190,Xardion,SNES,Asmik Ace Entertainment  ,Asmik  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 92  ,N/A
1191,Yakouchuu,SNES,Athena  ,Athena  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 95  ,N/A
1192,Yoshi's Cookie,SNES,Bullet Proof Software  ,Bullet Proof Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 93  ,N/A
1193,Yoshi's Safari,SNES,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 93  ,N/A
