position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
382,Planet 51,DS,Sega  ,Firebrand Games  ,N/A  ,N/A  ,N/A  ,N/A,0.39m,0.22m,0.14m,N/A,0.04m,17th Nov 09  ,N/A
383,Ener-G: Gym Rockets,DS,Ubisoft  ,Mud Duck Productions  ,N/A  ,N/A  ,N/A  ,N/A,0.39m,0.36m,N/A,N/A,0.03m,21st Oct 08  ,N/A
384,Dancing with the Stars: We Dance!,DS,Activision  ,Zoe Mode  ,N/A  ,N/A  ,N/A  ,N/A,0.39m,0.36m,N/A,N/A,0.03m,21st Oct 08  ,N/A
385,Are You Smarter than a 5th Grader? Make the Grade,DS,THQ  ,THQ  ,N/A  ,N/A  ,N/A  ,N/A,0.39m,0.36m,N/A,N/A,0.03m,20th Oct 08  ,N/A
386,Monster Jam: Urban Assault,DS,Activision  ,Torus Games  ,N/A  ,N/A  ,N/A  ,N/A,0.39m,0.36m,0.00m,N/A,0.03m,28th Oct 08  ,N/A
387,Advance Wars: Dual Strike,DS,Nintendo  ,Intelligent Systems  ,N/A  ,9.0  ,N/A  ,N/A,0.39m,0.30m,0.03m,0.04m,0.03m,22nd Aug 05  ,N/A
388,SpongeBob vs The Big One: Beach Party Cook Off,DS,THQ  ,THQ  ,N/A  ,N/A  ,N/A  ,N/A,0.39m,0.24m,0.11m,N/A,0.04m,03rd Mar 09  ,N/A
389,Diner Dash: Sizzle & Serve,DS,Eidos Interactive  ,GameLab / PlayFirst  ,N/A  ,N/A  ,N/A  ,N/A,0.38m,0.33m,0.02m,N/A,0.03m,23rd May 07  ,N/A
390,Yoshi Touch & Go,DS,Nintendo  ,Nintendo EAD  ,N/A  ,N/A  ,N/A  ,N/A,0.38m,0.34m,0.02m,N/A,0.03m,14th Mar 05  ,N/A
391,Junior Classic Games,DS,Take-Two Interactive  ,Uacari  ,N/A  ,N/A  ,N/A  ,N/A,0.38m,0.26m,0.09m,N/A,0.03m,03rd Nov 09  ,N/A
392,Jam Sessions: Sing and Play Guitar (US sales),DS,Ubisoft  ,Plato  ,N/A  ,N/A  ,N/A  ,N/A,0.38m,0.38m,0.00m,N/A,N/A,11th Sep 07  ,N/A
393,Lego Marvel Super Heroes: Universe in Peril,DS,Warner Bros. Interactive Entertainment  ,TT Fusion  ,N/A  ,N/A  ,N/A  ,N/A,0.38m,0.22m,0.13m,N/A,0.03m,22nd Oct 13  ,04th Jan 18
394,Ghost Trick: Phantom Detective,DS,Capcom  ,Capcom  ,N/A  ,8.2  ,N/A  ,N/A,0.38m,0.17m,0.08m,0.12m,0.02m,11th Jan 11  ,N/A
395,Ice Age: Dawn of the Dinosaurs,DS,Activision  ,Artificial Mind and Movement  ,N/A  ,5.0  ,N/A  ,N/A,0.38m,0.20m,0.15m,N/A,0.04m,30th Jun 09  ,N/A
396,Tamagotchi Connection: Corner Shop 3,DS,Namco Bandai  ,NanaOn-Sha  ,N/A  ,N/A  ,N/A  ,N/A,0.38m,0.06m,0.00m,0.31m,0.01m,17th Jun 08  ,N/A
397,Need for Speed: Nitro,DS,Electronic Arts  ,EA Montreal  ,N/A  ,7.2  ,N/A  ,N/A,0.38m,0.21m,0.13m,N/A,0.04m,02nd Nov 09  ,N/A
398,Scooby-Doo! and the Spooky Swamp,DS,Warner Bros. Interactive  ,Torus Games  ,N/A  ,N/A  ,N/A  ,N/A,0.38m,0.25m,0.10m,N/A,0.03m,14th Sep 10  ,N/A
399,Petz Rescue: Wildlife Vet,DS,Ubisoft  ,Virtual Toys / Lexis Numerique  ,N/A  ,N/A  ,N/A  ,N/A,0.38m,0.35m,0.00m,N/A,0.03m,28th Oct 08  ,N/A
400,Paws & Claws: Pampered Pets,DS,THQ  ,Radon Labs GmbH  ,N/A  ,N/A  ,N/A  ,N/A,0.38m,0.35m,N/A,N/A,0.03m,05th Jan 09  ,N/A
401,Monster Jam: Path of Destruction,DS,Activision  ,Virtuos  ,N/A  ,N/A  ,N/A  ,N/A,0.38m,0.34m,0.00m,N/A,0.03m,09th Nov 10  ,N/A
402,Puppy Palace,DS,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,0.38m,0.35m,N/A,N/A,0.03m,05th Feb 08  ,N/A
403,Petz Rescue: Ocean Patrol,DS,Ubisoft  ,Magic Pockets  ,N/A  ,N/A  ,N/A  ,N/A,0.37m,0.35m,N/A,N/A,0.03m,28th Oct 08  ,N/A
404,Guitar Hero On Tour: Modern Hits,DS,Activision  ,Activision  ,8.0  ,7.3  ,N/A  ,N/A,0.37m,0.13m,0.20m,N/A,0.04m,09th Jun 09  ,N/A
405,Imagine: Salon Stylist,DS,Ubisoft  ,Playbox Limited  ,N/A  ,N/A  ,N/A  ,N/A,0.37m,0.23m,0.11m,N/A,0.03m,29th Sep 09  ,N/A
406,The World Ends With You,DS,Square Enix  ,Square Enix  ,9.3  ,8.6  ,N/A  ,0.37m,N/A,N/A,N/A,N/A,N/A,21st Apr 08  ,N/A
407,Kotoba no Puzzle: Mojipittan DS,DS,Namco Bandai  ,Bandai Namco Games  ,N/A  ,N/A  ,N/A  ,N/A,0.37m,N/A,N/A,0.37m,N/A,15th Mar 07  ,N/A
408,Hell's Kitchen: The Game,DS,Ubisoft  ,Ludia Inc.  ,N/A  ,N/A  ,N/A  ,N/A,0.37m,0.34m,0.00m,N/A,0.03m,09th Sep 08  ,N/A
409,The Legend of Spyro: A New Beginning,DS,Sierra Entertainment  ,Amaze Entertainment  ,N/A  ,7.1  ,N/A  ,N/A,0.37m,0.33m,0.01m,N/A,0.03m,17th Oct 06  ,N/A
410,The Legend of Spyro: The Eternal Night,DS,Sierra Entertainment  ,Amaze Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.37m,0.32m,0.02m,N/A,0.03m,02nd Oct 07  ,N/A
411,Naruto Shippuden: Ninja Destiny 2,DS,Tomy Corporation  ,Dream Factory  ,N/A  ,N/A  ,N/A  ,N/A,0.37m,0.19m,0.03m,0.13m,0.02m,15th Sep 09  ,N/A
412,Dreamworks Madagascar Kartz,DS,Activision  ,Virtuos  ,N/A  ,N/A  ,N/A  ,N/A,0.37m,0.25m,0.08m,N/A,0.03m,27th Oct 09  ,N/A
413,Castlevania: Order of Ecclesia,DS,Konami  ,Konami  ,8.3  ,8.2  ,9.2  ,N/A,0.37m,0.27m,0.03m,0.04m,0.03m,21st Oct 08  ,N/A
414,"999: Nine Hours, Nine Persons, Nine Doors",DS,Aksys Games  ,Spike  ,N/A  ,7.9  ,N/A  ,N/A,0.37m,0.31m,N/A,0.03m,0.02m,16th Nov 10  ,N/A
415,One Piece: Gigant Battle!,DS,Namco Bandai  ,Ganbarion  ,N/A  ,N/A  ,N/A  ,N/A,0.36m,N/A,N/A,0.36m,N/A,09th Sep 10  ,N/A
416,My Horse & Me,DS,Atari  ,Mistic Software  ,N/A  ,N/A  ,N/A  ,N/A,0.36m,0.33m,0.00m,N/A,0.03m,05th Feb 08  ,N/A
417,ATV/Monster Truck Mayhem,DS,"Destination Software, Inc  ",Destination  ,N/A  ,N/A  ,N/A  ,N/A,0.36m,0.33m,N/A,N/A,0.02m,15th Jul 07  ,N/A
418,Digging for Dinosaurs,DS,Scholastic Inc.  ,CokeM Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.36m,0.33m,N/A,N/A,0.03m,26th Oct 10  ,N/A
419,Wonder Pets! Save the Animals!,DS,2K Play  ,Black Lantern Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.36m,0.33m,0.00m,N/A,0.02m,27th Oct 08  ,N/A
420,Trauma Center: Under the Knife,DS,Atlus  ,Atlus Co.  ,N/A  ,8.0  ,N/A  ,N/A,0.36m,0.30m,0.01m,0.02m,0.03m,04th Oct 05  ,N/A
421,Worms: Open Warfare 2,DS,THQ  ,Team17 Software / Two Tribes  ,N/A  ,N/A  ,N/A  ,N/A,0.35m,0.07m,0.24m,N/A,0.04m,04th Sep 07  ,N/A
422,CSI: Deadly Intent - The Hidden Cases,DS,Ubisoft  ,Other Ocean Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.35m,0.16m,0.16m,N/A,0.04m,27th Oct 09  ,N/A
423,One Piece: Gigant Battle 2 Shin Sekai,DS,Namco Bandai  ,Ganbarion  ,N/A  ,N/A  ,N/A  ,0.35m,N/A,N/A,N/A,N/A,N/A,17th Nov 11  ,N/A
424,Hello Kitty Daily,DS,Aspyr  ,Dorart  ,N/A  ,N/A  ,N/A  ,N/A,0.35m,0.32m,N/A,N/A,0.03m,14th Nov 08  ,N/A
425,Pirates of the Caribbean: At World's End,DS,Disney Interactive Studios  ,Amaze Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.34m,0.30m,0.01m,0.01m,0.03m,22nd May 07  ,N/A
426,Mini Ninjas,DS,Eidos Interactive  ,IO Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.34m,0.16m,0.15m,N/A,0.04m,08th Sep 09  ,N/A
427,Avatar: The Last Airbender - The Burning Earth,DS,THQ  ,TOSE Software  ,N/A  ,N/A  ,N/A  ,N/A,0.34m,0.31m,0.00m,N/A,0.03m,16th Oct 07  ,N/A
428,SimCity Creator,DS,Electronic Arts  ,The Sims Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.34m,0.29m,0.02m,N/A,0.03m,22nd Sep 08  ,N/A
429,Speed Racer: The Videogame,DS,Warner Bros. Interactive  ,Virtuos Games  ,N/A  ,N/A  ,N/A  ,N/A,0.34m,0.28m,0.04m,N/A,0.03m,06th May 08  ,N/A
430,SpongeBob SquarePants: The Yellow Avenger,DS,THQ  ,Tantatus Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.34m,0.31m,0.00m,N/A,0.02m,07th Nov 05  ,N/A
431,Ninja Gaiden: Dragon Sword,DS,Tecmo  ,Team Ninja  ,8.3  ,8.0  ,N/A  ,0.34m,N/A,N/A,N/A,N/A,N/A,25th Mar 08  ,N/A
432,Momotarou Dentetsu DS: Tokyo & Japan,DS,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,0.34m,N/A,N/A,0.34m,N/A,26th Apr 07  ,N/A
433,Smart Girl's Party Game,DS,UFO Interactive  ,Starfish Inc.  ,N/A  ,N/A  ,N/A  ,N/A,0.34m,0.31m,0.00m,N/A,0.02m,23rd Oct 08  ,N/A
434,My Baby Boy,DS,SouthPeak Interactive  ,Dancing Dots  ,N/A  ,N/A  ,N/A  ,N/A,0.34m,0.30m,0.02m,N/A,0.03m,04th Nov 08  ,N/A
435,Iron Man 2,DS,Sega  ,"Sega Studios, San Francisco  ",N/A  ,N/A  ,N/A  ,N/A,0.34m,0.14m,0.16m,N/A,0.03m,04th May 10  ,N/A
436,Imagine: Movie Star,DS,Ubisoft  ,Powerhead Games  ,N/A  ,N/A  ,N/A  ,N/A,0.34m,0.31m,0.00m,N/A,0.03m,18th Nov 08  ,N/A
437,Puzzle Quest: Challenge of the Warlords,DS,D3 Publisher  ,1st Playable Productions  ,N/A  ,N/A  ,N/A  ,N/A,0.34m,0.28m,0.01m,0.03m,0.02m,20th Mar 07  ,N/A
438,Bejeweled 3,DS,PopCap Games  ,PopCap Games  ,N/A  ,N/A  ,N/A  ,N/A,0.34m,0.29m,0.02m,N/A,0.03m,15th Nov 11  ,N/A
439,Night at the Museum: Battle of the Smithsonian,DS,Majesco  ,"Pipeworks Software, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,0.33m,0.12m,0.18m,N/A,0.04m,05th May 09  ,N/A
440,Transformers: Revenge of the Fallen -- Decepticons,DS,Activision  ,Vicarious Visions  ,N/A  ,N/A  ,N/A  ,N/A,0.33m,0.17m,0.13m,N/A,0.03m,23rd Jun 09  ,N/A
441,Mega Man ZX Advent,DS,Capcom  ,Inti Creates  ,N/A  ,7.6  ,N/A  ,N/A,0.33m,0.22m,0.00m,0.09m,0.02m,23rd Oct 07  ,N/A
442,Avatar: The Last Airbender,DS,THQ  ,AWE Games  ,N/A  ,N/A  ,N/A  ,N/A,0.33m,0.30m,0.01m,N/A,0.02m,10th Oct 06  ,N/A
443,BookWorm,DS,PopCap Games  ,PopCap Games  ,N/A  ,N/A  ,N/A  ,N/A,0.33m,0.30m,0.01m,N/A,0.02m,08th Dec 09  ,N/A
444,Etrian Odyssey,DS,Atlus  ,Atlus Co. / Lancarse  ,N/A  ,7.4  ,N/A  ,N/A,0.33m,0.19m,0.03m,0.09m,0.02m,15th May 07  ,N/A
445,Planet Puzzle League,DS,Nintendo  ,Intelligent Systems  ,N/A  ,8.6  ,N/A  ,N/A,0.33m,0.14m,0.01m,0.16m,0.01m,04th Jun 07  ,N/A
446,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS 2 + Jouyou Kanji Jiten,DS,Rocket Company  ,Imagineer  ,N/A  ,N/A  ,N/A  ,N/A,0.33m,N/A,N/A,0.33m,N/A,27th Sep 07  ,N/A
447,Disney Fairies: Tinker Bell and the Great Fairy Rescue,DS,Disney Interactive Studios  ,Hyde  ,N/A  ,N/A  ,N/A  ,N/A,0.33m,0.17m,0.12m,N/A,0.03m,21st Sep 10  ,N/A
448,EA Playground,DS,Electronic Arts  ,Piranha Games  ,N/A  ,N/A  ,N/A  ,N/A,0.33m,0.29m,0.01m,N/A,0.03m,23rd Oct 07  ,N/A
449,Discovery Kids: Puppy Playtime,DS,505 Games  ,505 Games  ,N/A  ,N/A  ,N/A  ,N/A,0.33m,0.30m,N/A,N/A,0.02m,24th Mar 09  ,N/A
450,Style Lab: Jewelry Design,DS,Ubisoft  ,1st Playable Productions  ,N/A  ,N/A  ,N/A  ,N/A,0.33m,0.30m,N/A,N/A,0.02m,10th Nov 09  ,N/A
451,Ben 10 Ultimate Alien: Cosmic Destruction,DS,D3 Publisher  ,Griptonite Games  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.22m,0.08m,N/A,0.03m,05th Oct 10  ,N/A
452,Bratz: Girlz Really Rock,DS,THQ  ,Barking Lizards Technologies LLC  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.18m,0.11m,N/A,0.03m,13th Oct 08  ,N/A
453,Momotarou Dentetsu 20-Shuunen,DS,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,N/A,N/A,0.32m,N/A,18th Dec 08  ,N/A
454,Pony Friends 2,DS,Square Enix  ,Tantalus Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.21m,0.09m,N/A,0.02m,23rd Feb 10  ,N/A
455,My Baby: First Steps,DS,SouthPeak Interactive  ,Nobilis  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.27m,0.03m,N/A,0.02m,03rd Nov 09  ,N/A
456,Power Rangers Samurai,DS,Namco Bandai  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.26m,0.04m,N/A,0.03m,22nd Nov 11  ,N/A
457,Madden NFL 09,DS,EA Sports  ,EA Tiburon  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.30m,0.00m,N/A,0.02m,12th Aug 08  ,N/A
458,Derby Stallion DS,DS,Enterbrain  ,ParityBit  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,N/A,N/A,0.32m,N/A,26th Jun 08  ,N/A
459,The Biggest Loser,DS,THQ  ,Webfoot Technologies  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.18m,0.11m,N/A,0.03m,06th Oct 09  ,N/A
460,Goosebumps HorrorLand,DS,Scholastic Inc.  ,Gusto Games  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.29m,0.00m,N/A,0.02m,04th Nov 08  ,N/A
461,Littlest Pet Shop: City Friends,DS,Electronic Arts  ,EA Salt Lake  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,0.29m,0.00m,N/A,0.02m,20th Oct 09  ,N/A
462,Quiz Magic Academy DS,DS,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.32m,N/A,N/A,0.32m,N/A,12th Sep 08  ,N/A
463,Shin Megami Tensei: Devil Survivor 2,DS,Atlus  ,Atlus Co.  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.16m,0.02m,0.12m,0.01m,28th Feb 12  ,N/A
464,Etrian Odyssey III: The Drowned City,DS,Atlus  ,Atlus Co. / Lancarse  ,N/A  ,7.3  ,N/A  ,N/A,0.31m,0.12m,N/A,0.19m,0.01m,21st Sep 10  ,N/A
465,1001 Touch Games,DS,Unknown  ,Avanquest Software  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.11m,0.17m,N/A,0.03m,18th Oct 11  ,N/A
466,Peppa Pig: Theme Park Fun,DS,P2 Games  ,Strawdogs Studios Limited  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,N/A,0.28m,N/A,0.03m,25th Mar 11  ,N/A
467,Digimon World: Dawn / Dusk,DS,Namco Bandai  ,Bandai Namco Games  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.12m,N/A,0.18m,0.01m,18th Sep 07  ,N/A
468,7 Wonders II,DS,Mumbo Jumbo  ,MumboJumbo  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.13m,0.15m,N/A,0.03m,28th Jul 10  ,N/A
469,Foto Frenzy: Spot The Diffrence,DS,Storm City Games  ,Storm City Games  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.29m,N/A,N/A,0.02m,17th Nov 09  ,N/A
470,Dr. Seuss: How the Grinch Stole Christmas,DS,CokeM Interactive  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.29m,N/A,N/A,0.02m,08th Nov 07  ,N/A
471,Barbie as The Island Princess,DS,Activision  ,Human Soft / Ivolgamus  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.28m,0.01m,N/A,0.02m,30th Oct 07  ,N/A
472,Happy Feet,DS,Midway Games  ,Artificial Mind and Movement  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.27m,0.01m,N/A,0.02m,14th Nov 06  ,N/A
473,MySims SkyHeroes,DS,Electronic Arts  ,The Sims Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.20m,0.08m,N/A,0.03m,28th Sep 10  ,N/A
474,Mega Man Zero Collection,DS,Capcom  ,Inti Creates  ,N/A  ,7.5  ,N/A  ,N/A,0.31m,0.17m,0.01m,0.11m,0.02m,08th Jun 10  ,N/A
475,Yu-Gi-Oh! 5D's World Championship 2010 Reverse of Arcadia,DS,Konami  ,Konami  ,N/A  ,7.6  ,N/A  ,N/A,0.31m,0.18m,0.02m,0.09m,0.02m,23rd Feb 10  ,N/A
476,My Virtual Tutor: Reading Adventure Pre-K to Kindergarten,DS,Mentor Interactive  ,1st Playable Productions  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.29m,N/A,N/A,0.02m,11th Sep 09  ,N/A
477,Math Play,DS,Natsume  ,Denyu-Sha  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.28m,0.00m,N/A,0.02m,24th Sep 07  ,N/A
478,Star Wars Episode III: Revenge of the Sith,DS,Ubisoft  ,Ubisoft Montreal  ,N/A  ,7.3  ,N/A  ,N/A,0.31m,0.25m,0.03m,N/A,0.02m,04th May 05  ,N/A
479,Shrek: Forever After,DS,Activision  ,Griptonite Games  ,N/A  ,N/A  ,N/A  ,N/A,0.31m,0.18m,0.10m,N/A,0.03m,18th May 10  ,N/A
480,Contra 4,DS,Konami  ,WayForward Technologies  ,N/A  ,8.1  ,N/A  ,N/A,0.30m,0.28m,N/A,0.01m,0.02m,13th Nov 07  ,N/A
481,Madagascar,DS,Activision  ,Vicarious Visions  ,N/A  ,6.3  ,N/A  ,N/A,0.30m,0.25m,0.03m,N/A,0.02m,23rd May 05  ,N/A
482,Naruto: Ninja Destiny (US sales),DS,D3 Publisher  ,Takara Tomy  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,0.30m,N/A,N/A,N/A,26th Feb 08  ,N/A
483,Super Robot Taisen W,DS,Banpresto  ,Banpresto  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,N/A,N/A,0.30m,N/A,01st Mar 07  ,N/A
484,Looney Tunes: Duck Amuck,DS,Warner Bros. Interactive  ,WayForward Technologies  ,N/A  ,6.4  ,N/A  ,N/A,0.30m,0.28m,0.00m,N/A,0.02m,09th Oct 07  ,N/A
485,Tales of the Tempest,DS,Namco  ,Dimps Corporation  ,N/A  ,N/A  ,N/A  ,0.30m,N/A,N/A,N/A,N/A,N/A,26th Oct 06  ,N/A
486,Jonas,DS,Disney Interactive Studios  ,Altron  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,0.27m,0.00m,N/A,0.02m,10th Nov 09  ,N/A
487,Fossil Fighters (JP sales),DS,Nintendo  ,RED Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,N/A,N/A,0.30m,N/A,10th Aug 09  ,N/A
488,Imagine: Family Doctor,DS,Ubisoft  ,WizarBox  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,0.27m,0.01m,N/A,0.02m,25th Mar 09  ,N/A
489,Nounai Aeshe: IQ Suppli DS,DS,Spike  ,Art  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,N/A,N/A,0.30m,N/A,21st Dec 06  ,N/A
490,Squinkies,DS,Activision  ,"Human Soft, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,0.30m,0.26m,0.02m,N/A,0.02m,12th Apr 11  ,N/A
491,Power Pro Kun Pocket 10,DS,Konami  ,PawaPuro Production  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,N/A,N/A,0.30m,N/A,06th Dec 07  ,N/A
492,The Suite Life of Zack & Cody: Circle of Spies,DS,Disney Interactive Studios  ,Artificial Mind and Movement  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,0.17m,0.09m,N/A,0.03m,18th Oct 07  ,N/A
493,MySims Party,DS,Electronic Arts  ,EA Redwood Shores  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,0.15m,0.12m,N/A,0.03m,10th Mar 09  ,N/A
494,Shrek the Third,DS,Activision  ,Vicarious Visions  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,0.26m,0.02m,N/A,0.02m,02nd May 07  ,N/A
495,Radiant Historia,DS,Atlus  ,Atlus Co.  ,N/A  ,8.5  ,N/A  ,N/A,0.30m,0.19m,N/A,0.09m,0.02m,22nd Feb 11  ,N/A
496,Batman: The Brave and the Bold the Videogame,DS,Warner Bros. Interactive  ,WayForward Technologies  ,N/A  ,7.5  ,N/A  ,N/A,0.30m,0.23m,0.04m,N/A,0.02m,07th Sep 10  ,N/A
497,Phineas and Ferb Ride Again,DS,Disney Interactive Studios  ,Altron  ,N/A  ,N/A  ,N/A  ,N/A,0.30m,0.24m,0.03m,N/A,0.02m,14th Sep 10  ,N/A
498,Imagine: Makeup Artist,DS,Ubisoft  ,Global A Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.27m,N/A,N/A,0.02m,31st Dec 20  ,N/A
499,Glory of Heracles,DS,Nintendo  ,Paon Corporation  ,6.4  ,6.8  ,N/A  ,N/A,0.29m,0.19m,N/A,0.08m,0.02m,18th Jan 10  ,N/A
500,Nicktoons: Battle for Volcano Island,DS,THQ  ,Natsume  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.27m,0.00m,N/A,0.02m,24th Oct 06  ,N/A
501,Alvin and the Chipmunks: The Squeakquel,DS,Majesco  ,ImaginEngine  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.27m,0.00m,N/A,0.02m,01st Dec 09  ,N/A
502,Zoo Tycoon 2 DS,DS,THQ  ,Altron  ,N/A  ,6.9  ,N/A  ,N/A,0.29m,0.24m,0.03m,N/A,0.02m,04th Feb 08  ,N/A
503,TouchMaster: Connect,DS,Warner Bros. Interactive  ,DoubleTap Games  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.10m,0.16m,N/A,0.03m,07th Dec 10  ,N/A
504,Imagine: Fashion Designer World Tour,DS,Ubisoft  ,Virtual Toys  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.27m,N/A,N/A,0.02m,20th Oct 09  ,N/A
505,John Deere: Harvest in the Heartland,DS,Destineer  ,Black Lantern Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.23m,0.04m,N/A,0.02m,20th Nov 07  ,N/A
506,Trace Memory,DS,Nintendo  ,Cing  ,6.7  ,6.5  ,N/A  ,N/A,0.29m,0.15m,0.01m,0.12m,0.01m,26th Sep 05  ,N/A
507,Mah Jong Quest: Expeditions,DS,Activision  ,Game Brains  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.02m,0.26m,N/A,0.01m,16th Oct 07  ,N/A
508,Learn with Pokémon: Typing Adventure,DS,Nintendo  ,Genius Sonority Inc.  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,N/A,N/A,0.29m,N/A,21st Apr 11  ,28th Aug 18
509,Feel the Magic XY/XX,DS,Sega  ,Sonic Team  ,N/A  ,7.7  ,N/A  ,N/A,0.29m,0.17m,0.00m,0.10m,0.02m,16th Nov 04  ,N/A
510,Neopets Puzzle Adventure,DS,Capcom  ,Infinite Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.26m,0.00m,N/A,0.02m,25th Nov 08  ,N/A
511,Penguin no Mondai: Saikyou Penguin Densetsu! A Penguin's Troubles,DS,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,N/A,N/A,0.29m,N/A,11th Dec 08  ,N/A
512,Power Pro Kun Pocket 11,DS,Konami  ,PawaPuro Production  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,N/A,N/A,0.29m,N/A,18th Dec 08  ,N/A
513,Sesame Street: Elmo's A-to-Zoo Adventure,DS,Warner Bros. Interactive  ,Black Lantern Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.29m,0.26m,N/A,N/A,0.02m,20th Oct 10  ,N/A
514,Bratz: Super Babyz,DS,THQ  ,Creat Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.26m,0.00m,N/A,0.02m,25th Feb 08  ,N/A
515,Baby Pals,DS,Crave Entertainment  ,Brain Toys  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.26m,0.01m,N/A,0.02m,19th Nov 07  ,N/A
516,Jewel Quest Mysteries: Curse of the Emerald Tear,DS,Avanquest  ,TBD  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,N/A,0.25m,N/A,0.04m,23rd Apr 10  ,N/A
517,Harvest Moon DS Cute (US sales),DS,Natsume  ,Marvelous Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.28m,N/A,N/A,N/A,25th Mar 08  ,N/A
518,Junior Brain Trainer 2,DS,GSP  ,Sanuk Games  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.04m,0.21m,N/A,0.03m,01st Feb 11  ,N/A
519,Assassin's Creed II: Discovery,DS,Ubisoft  ,Griptonite Games  ,N/A  ,7.3  ,N/A  ,N/A,0.28m,0.15m,0.11m,N/A,0.03m,17th Nov 09  ,N/A
520,All Star Cheer Squad,DS,THQ  ,Gorilla Systems  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.26m,0.00m,N/A,0.02m,24th Nov 08  ,N/A
521,Bratz Ponyz,DS,Game Factory  ,Neko Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.26m,0.00m,N/A,0.02m,30th Jul 07  ,N/A
522,Kung Zhu,DS,Activision  ,Black Lantern Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.28m,0.26m,0.00m,N/A,0.02m,23rd Nov 10  ,N/A
